0 0.9057744148081168 1.2664867704968175 1.229287481090153 0.9760290101203095 0.7549901221917253 0.5232904256421272 0.26280995122697587 0.1583983799319551 0.09206893932506433 0.06292441066492535 0.03955838711107576 0.025839113724559614 0.01929443474934483 0.012987063206421054 0.009175737667570225 0.004944892393745884 0.002122768358486924 0.0007226278979826535 0.00018679963156199896 3.274580158598012e-05 1.7695853495435337e-05 5.4106788417677614e-05 0.00011118208430118088 0.00013395319734818616
0 0.13294383302588264 0.11561619603308075 0.07931118475702545 0.11624555965892076 0.10993705239165036 0.19789745854013804 0.30074464138740825 0.09424047779042366 0.034482633890499784 0.021610978457445626 0.01412180142247444 0.009529075737181564 0.007927472701377178 0.00653379007845466 0.004741136383765285 0.0031012035706186325 0.0021937456040756567 0.0007674709393361732 0.0002462475691504051 0.00010529559198488054 0.00025405222935285436 0.0011553713185060534 0.00032754383769748524 0.0002116394353270302
0 0.0751027576345279 0.08468726001898534 0.1120564140882094 0.1840606628506457 0.2238955645615569 0.2268436450104482 0.10119667839694536 0.03818381570223815 0.022136510044917197 0.016531664665201604 0.013056790248534069 0.012131138199623892 0.00990774398530025 0.007719859100362916 0.00421960890867532 0.0021639034776191435 0.0007473063852063808 0.0002182522997236604 5.513782261479679e-05 0.00012811174818555827 0.00013203327198008035 0.0002931496127340982 7.342748964171313e-05 3.0247415285448662e-05
0 0.03958604629484702 0.03540373716637573 0.04722913838932698 0.06696326713027198 0.07560649989375724 0.0730976760105483 0.0845084247503107 0.16776086960207812 0.10627692255858137 0.06159953346949745 0.038111454045052194 0.027001613839531015 0.017346226699375328 0.011532464425894574 0.007659508295360698 0.004323383911730645 0.0025918272399583515 0.0007096930311851578 0.0001415217362463988 6.670965415755697e-05 6.455083477194255e-05 9.015428410442771e-06 2.316236964457565e-05 7.642585027251678e-05
0 0.061220898295408464 0.14073051438941728 0.13486615611652572 0.2942576175844524 0.38361334118665597 0.539753642443043 0.743611795642239 0.3366461443539647 0.07845104513776466 0.05045832312173838 0.04012058239236601 0.027630912188288153 0.023669469634694833 0.014525911709650207 0.008793432674156287 0.005128918845353875 0.002258976424954145 0.0011807079284972806 0.0003602646809595046 4.546195649299662e-05 6.792304105551117e-05 0.00018105506987949697 6.222496476602085e-05 0.0002545732765999506
0 0.0668063111246903 0.13296554101699845 0.14906046655824357 0.10775313798855789 0.10542907470026079 0.11104489501586728 0.1817158869933975 0.39160312640496925 0.2742443817937548 0.08352723537202324 0.05242503952595733 0.032080771432075834 0.02281345085418195 0.01519662987991314 0.008649920768227438 0.004624523280608947 0.0023684615528154268 0.0012924758264637518 0.00018980536976391174 2.913249028540916e-05 2.3018719349961737e-05 7.364029999981299e-05 4.622765365306983e-05 0.00011130345222364522
0 0.021640628660546123 0.01622708413569592 0.025565696117939733 0.017919929538912662 0.019966200731568913 0.020020776063947462 0.020395239849456202 0.023780578833550465 0.02089818685700202 0.025953812897575226 0.02156508622550538 0.014758561676921644 0.01086473421012273 0.007301807642598617 0.00511724969326064 0.0027686152035926396 0.0010677407442142874 0.000429348026099003 8.974337495709322e-05 1.3337854029734853e-05 1.4654082550937983e-06 5.34251278139812e-06 9.408518771837727e-06 2.61448532237982e-05
0 0.023333375796433506 0.02639286272784176 0.030610292675677758 0.02796392981756607 0.025427911598950744 0.02360307986875064 0.02316309051964087 0.01905844760997933 0.029217198155061894 0.019045438695550636 0.011463568157247528 0.009211429905249133 0.006298931864049907 0.005360742181727989 0.0028222781619342886 0.0014604869939241593 0.0006347780138957407 0.00032836838716252984 0.0003421692831661585 0.0002717310689181792 6.740737463595579e-05 1.213795618603085e-05 3.6336132986393515e-06 7.61341624583848e-06
0 0.1174080512426775 0.1870812592866924 0.17614451796614797 0.4703630823086123 0.39243625081910694 0.6864276069256081 0.8628990654523315 1.048424898230719 0.2855627834045716 0.1669511714482361 0.0965725220608728 0.06376104863623207 0.03999853510550682 0.02822678498974362 0.017808070912555814 0.010978928445916534 0.004418870783888658 0.001316231233239535 0.0015554818930752577 0.00013865500535788358 3.1382239296118516e-05 0.00033904957588251833 3.456674760467344e-05 5.922112637778744e-05
0 0.011698847419363372 0.011670131661238717 0.011365459320503642 0.015209634784116383 0.015231934663580412 0.016140037509590227 0.02197334464915511 0.04024995622898765 0.028604023065849533 0.013876939217489073 0.009776371758893801 0.007361588937557247 0.005372066221121059 0.003418852326910867 0.002076638609912165 0.000957645637223923 0.00030417723081961417 6.77013548414468e-05 2.2718335776644728e-05 1.8896966421091963e-05 7.486475362742083e-06 7.063129069730559e-06 1.1013309982972877e-05 8.801101776854779e-06
