0 0.18294939731957885 0.1892185122567946 0.10991929480419156 0.06716497452935882 0.033808370213851774 0.02210054339051953 0.013456853326734021 0.008308363408367584 0.005323015195678844 0.0040907332586589155 0.002738411313096401 0.0019312983739784959 0.00106748342589534 0.0004727440768586837 0.00016343588951284603 4.217393360136459e-05 7.550244138483784e-06 3.8117289468126257e-06 1.153303190804297e-05 2.341555641679002e-05 2.812635325754719e-05 6.382847135753806e-05 6.228925594010829e-05
0 0.37323963928867965 0.19455894141433777 0.05736752429506901 0.029233984426379547 0.018708584206327154 0.013637078199612917 0.008742253648347771 0.00545542673379753 0.0040963453335986074 0.0032432353911636277 0.002741337468160169 0.002052963473408368 0.0013253856964231703 0.0009938844743487124 0.00036648339135637447 0.00012486711496375013 4.1048512562626854e-05 0.0001027834912525779 0.0003866702393989411 0.00022207864386556908 9.425796722274759e-05 8.113570093185253e-06 0.00018200087760532433
0 0.217889288015606 0.17169831917074907 0.07827795095834912 0.03512798344839356 0.020141510015954427 0.013106951941968334 0.01119123799991422 0.00784808776980625 0.006800110539905417 0.005909094033501481 0.004600737526960091 0.0029654785925548356 0.001423458586622094 0.0005226982711561497 0.00014776120381934608 3.437025515682957e-05 8.045786124196688e-05 6.0945790522512576e-05 0.00019685741393063127 4.873978912192759e-05 1.2220627852693523e-05 3.366938593609456e-05 2.1688828151399805e-05
0 0.011603310708949328 0.04156228333088493 0.015275849547158419 0.003054648206860251 0.0004964858268051873 0.0007434983425096914 0.0003319148380487062 0.000601696070996142 0.00047472433453166614 0.0006125823325551334 0.0006604343806437681 0.000727025533658585 0.0008870123974887051 0.0016127338290144828 0.0005760014124037567 0.00016634035953931345 4.6891693060314876e-05 3.6446558918212283e-06 2.5863652100550416e-06 9.657238036096231e-06 1.607044661552792e-05 5.368905289770453e-06 1.8133144533295672e-05
0 0.3364418408323611 0.1368639899825693 0.03913158311658744 0.017030235511684016 0.014995257547718592 0.011912779344632068 0.008020904191566017 0.005045729957625411 0.003755203843451467 0.002835942407516535 0.002052548187071622 0.001189310503586349 0.0006937950259826104 0.00030887586514049924 0.00016034964070640162 4.981941815763126e-05 6.588010260439317e-06 8.447786544789676e-06 2.4580477475677643e-05 8.220416554599393e-06 3.414971637766235e-05 1.1638408961783437e-05 9.202925521865215e-06
0 0.3881778601676402 0.11303299784058647 0.05428485304252345 0.03987179236267176 0.03685005349102762 0.01845760151395023 0.012303614687046414 0.007865603549954546 0.005142245780052526 0.0037142561871192723 0.00238350637578846 0.0016961328798259527 0.0009228515798370755 0.00044272460811919115 0.0002503138975302808 3.656796145331374e-05 5.466984818686794e-06 4.263760901026573e-06 1.3420110846300534e-05 8.193102492283477e-06 1.334350559830708e-05 9.891587910795532e-05 1.0496039962651822e-05
0 0.07361390899920675 0.03897055312452782 0.024326432656709456 0.018575968098232552 0.016076207750486047 0.014108198038472703 0.01181379600840863 0.009087143494558738 0.007120081198018551 0.005075286983502377 0.003968221095765084 0.002572599424950586 0.0013956616208659995 0.0006648246227528709 0.00026137376818197535 7.672272248636369e-05 1.0488930574027572e-05 1.3091691838434282e-06 2.356874533933561e-06 5.194077360323358e-06 1.3993722228165263e-05 1.4161107089683425e-05 1.9661985704192118e-05
0 0.17085329921575143 0.03769870622763917 0.024632228995642626 0.023192740618480992 0.021503589655844917 0.021746355494831674 0.01823168284128246 0.014327075206607556 0.010336153829388434 0.007509767101520648 0.00511889380904484 0.0040572255238959295 0.0019502616610475299 0.0008401021449918912 0.0004258700214151639 0.00037210658585957226 0.0003622711089628745 6.692884145856748e-05 1.4955733943371332e-05 3.5934079014213476e-06 9.637051608179038e-06 1.2855873704272037e-05 8.932364471314925e-06
0 0.14616372297714936 0.16857283916613888 0.08738288649432813 0.05008840803446726 0.02613351052719753 0.014525163470873775 0.009400533751053902 0.005933688028363343 0.0036958398873999615 0.002873834254279692 0.001944715779521934 0.001305709329089752 0.0007019547610389855 0.0003146990785205724 9.057025516967827e-05 0.00011306614914859509 9.892759311707517e-06 2.1246460139848443e-06 2.349106180211234e-05 2.4779693035623057e-06 3.5505340689693543e-06 1.0961928643848572e-05 6.8867509295129895e-06
0 0.36483013555141797 0.133007588551235 0.06359877429050896 0.03784873502480322 0.02383986029099428 0.022521290548852622 0.018436998722184048 0.015194557298253905 0.01131208732697312 0.008063332283320922 0.005904080846751076 0.00370389186958553 0.0017648486505553672 0.0005672358161721257 0.00012084910314490505 5.433509056749579e-05 2.241151924152952e-05 1.338718753666536e-05 1.0730402357547164e-05 1.810993945063354e-05 1.5833289160703905e-05 7.545476202307548e-06 1.4664756309471644e-05
